"Skip quantity at this time","Skip quantity at this time",module,Magento_ConfigurableProduct
"Step 1: Select Attributes","Steg 1: Välj attribut",module,Magento_ConfigurableProduct
"Selected Attributes:","Valda attribut:",module,Magento_ConfigurableProduct
"Step 4: Summary","Steg 4: Sammanfattning",module,Magento_ConfigurableProduct
"Configurable products allow customers to choose options (Ex: shirt color).
            You need to create a simple product for each configuration (Ex: a product for each color).","Configurable products allow customers to choose options (Ex: shirt color).
            You need to create a simple product for each configuration (Ex: a product for each color).",module,Magento_ConfigurableProduct
"Edit Configurations","Edit Configurations",module,Magento_ConfigurableProduct
"Upload Image","Upload Image",module,Magento_ConfigurableProduct
"Upload image","Upload image",module,Magento_ConfigurableProduct
"No Image","No Image",module,Magento_ConfigurableProduct
"Choose a different Product","Choose a different Product",module,Magento_ConfigurableProduct
"Remove Product","Ta bort produkten",module,Magento_ConfigurableProduct
"Create Product Configurations","Create Product Configurations",module,Magento_ConfigurableProduct
Cancel,Avbryt,module,Magento_ConfigurableProduct
"Page not found.","Sidan hittades inte.",module,Magento_Contact
"Thanks for contacting us with your comments and questions. We'll respond to you very soon.","Tack för att du kontaktar oss, vi återkommer med ett svar så snart som möjligt.",module,Magento_Contact
"We can't process your request right now. Sorry, that's all we know.","We can't process your request right now. Sorry, that's all we know.",module,Magento_Contact
"* Required Fields","* Obligatoriska Fält",module,Magento_Contact
"Write Us","Write Us",module,Magento_Contact
"Jot us a note and we’ll get back to you as quickly as possible.","Jot us a note and we’ll get back to you as quickly as possible.",module,Magento_Contact
Name,Namn,module,Magento_Contact
Email,E-post,module,Magento_Contact
"Phone Number",Telefonnummer,module,Magento_Contact
"What’s on your mind?","What’s on your mind?",module,Magento_Contact
Submit,Skicka,module,Magento_Contact
"Invalid domain name: %1","Invalid domain name: %1",module,Magento_Cookie
"Invalid cookie lifetime: %1","Invalid cookie lifetime: %1",module,Magento_Cookie
"Invalid cookie path","Invalid cookie path",module,Magento_Cookie
"We use cookies to make your experience better.","Vi använder cookies för att din upplevelse ska bli bättre.",module,Magento_Cookie
"To comply with the new e-Privacy directive, we need to ask for your consent to set the cookies.","För att följa de nya lagarna kring cookies ber vi dig godkänna detta.",module,Magento_Cookie
"<a href=""%1"">Learn more</a>.","<a href=""%1"">Läs mer</a>.",module,Magento_Cookie
"Allow Cookies","Tillåt Cookies",module,Magento_Cookie
"We can't save the cron expression.","We can't save the cron expression.",module,Magento_Cron
Daily,Dagligen,module,Magento_Cron
Weekly,Veckovis,module,Magento_Cron
Monthly,Månadsvis,module,Magento_Cron
"Invalid cron expression: %1","Invalid cron expression: %1",module,Magento_Cron
"Invalid cron expression, expecting 'match/modulus': %1","Invalid cron expression, expecting 'match/modulus': %1",module,Magento_Cron
"Invalid cron expression, expecting numeric modulus: %1","Invalid cron expression, expecting numeric modulus: %1",module,Magento_Cron
"Invalid cron expression, expecting 'from-to' structure: %1","Invalid cron expression, expecting 'from-to' structure: %1",module,Magento_Cron
"Save Currency Rates","Spara valutakurser",module,Magento_CurrencySymbol
Options,Alternativ,module,Magento_CurrencySymbol
Reset,Nollställ,module,Magento_CurrencySymbol
Import,Importera,module,Magento_CurrencySymbol
"Manage Currency Rates","Hantera valutakurser",module,Magento_CurrencySymbol
"Import Service",Importtjänst,module,Magento_CurrencySymbol
"Save Currency Symbols","Spara valutasymboler",module,Magento_CurrencySymbol
"Currency Symbols",Valutasymboler,module,Magento_CurrencySymbol
"Use Standard","Use Standard",module,Magento_CurrencySymbol
"Please specify a correct Import Service.","Please specify a correct Import Service.",module,Magento_CurrencySymbol
"We can't initialize the import model.","We can't initialize the import model.",module,Magento_CurrencySymbol
"Click ""Save"" to apply the rates we found.","Click ""Save"" to apply the rates we found.",module,Magento_CurrencySymbol
"Currency Rates",Valutakurser,module,Magento_CurrencySymbol
"Please correct the input data for ""%1 => %2"" rate.","Please correct the input data for ""%1 => %2"" rate.",module,Magento_CurrencySymbol
"All valid rates have been saved.","Alla giltiga ""priser"" har sparats.",module,Magento_CurrencySymbol
System,Systemet,module,Magento_CurrencySymbol
"You applied the custom currency symbols.","You applied the custom currency symbols.",module,Magento_CurrencySymbol
"You must first configure currency options before being able to see currency rates.","You must first configure currency options before being able to see currency rates.",module,Magento_CurrencySymbol
"Old rate:","Tidigare kurs:",module,Magento_CurrencySymbol
"Please specify a website.","Please specify a website.",module,Magento_CustomerImportExport
"Please specify an email.","Please specify an email.",module,Magento_CustomerImportExport
"We found an invalid value in a website column.","We found an invalid value in a website column.",module,Magento_CustomerImportExport
"Please enter a valid email.","Ange en giltig e-postadress.",module,Magento_CustomerImportExport
"Please make sure attribute ""%s"" is not empty.","Please make sure attribute ""%s"" is not empty.",module,Magento_CustomerImportExport
"We can't find a customer who matches this email and website code.","We can't find a customer who matches this email and website code.",module,Magento_CustomerImportExport
"Customer address id column is not specified","Customer address id column is not specified",module,Magento_CustomerImportExport
"We can't find that customer address.","We can't find that customer address.",module,Magento_CustomerImportExport
"Please enter a valid region.","Please enter a valid region.",module,Magento_CustomerImportExport
"We found another row with this email, website and address ID combination.","We found another row with this email, website and address ID combination.",module,Magento_CustomerImportExport
"This email is found more than once in the import file.","This email is found more than once in the import file.",module,Magento_CustomerImportExport
"Orphan rows that will be skipped due default row errors","Orphan rows that will be skipped due default row errors",module,Magento_CustomerImportExport
"Invalid value in Store column (store does not exists?)","Invalid value in Store column (store does not exists?)",module,Magento_CustomerImportExport
"We can't find that email and website combination.","We can't find that email and website combination.",module,Magento_CustomerImportExport
"Please enter a password with a valid length.","Please enter a password with a valid length.",module,Magento_CustomerImportExport
"Sign Out","Logga ut",module,Magento_Customer
"Sign In","Logga in",module,Magento_Customer
"You subscribe to our newsletter.","Du prenumererar nu på vårt nyhetsbrev.",module,Magento_Customer
"You don't subscribe to our newsletter.","Du prenumererar inte på nyhetsbrev.",module,Magento_Customer
"You have not set a default shipping address.","Du har inte ställt in din leverans-adress.",module,Magento_Customer
"You have not set a default billing address.","Du har inte ställt in din faktura-adress.",module,Magento_Customer
"Address Book",Adressuppgifter,module,Magento_Customer
"Edit Address","Ändra adress",module,Magento_Customer
"Add New Address","Lägg till ny adress",module,Magento_Customer
region,region,module,Magento_Customer
"Create Order","Skapa Beställning",module,Magento_Customer
"Save Customer","Spara kund",module,Magento_Customer
"Delete Customer","Ta Bort Kund",module,Magento_Customer
"Reset Password","Återställ lösenord",module,Magento_Customer
"Are you sure you want to revoke the customer's tokens?","Are you sure you want to revoke the customer's tokens?",module,Magento_Customer
"Force Sign-In","Tvinga inloggning",module,Magento_Customer
"New Customer","Ny kund",module,Magento_Customer
"Save and Continue Edit","Spara och fortsätt Redigera",module,Magento_Customer
Back,Tillbaka,module,Magento_Customer
"Please select","Vänligen välj",module,Magento_Customer
Reset,Nollställ,module,Magento_Customer
ID,ID,module,Magento_Customer
Product,Produkt,module,Magento_Customer
SKU,Artikelnummer,module,Magento_Customer
Quantity,Antal,module,Magento_Customer
Price,Pris,module,Magento_Customer
Total,Totalsumma,module,Magento_Customer
Action,Åtgärd,module,Magento_Customer
Configure,Konfigurera,module,Magento_Customer
Delete,"Ta Bort",module,Magento_Customer
"Shopping Cart from %1","Varukorgen från %1",module,Magento_Customer
Newsletter,Nyhetsbrev,module,Magento_Customer
"Newsletter Information","Information om nyhetsbrev",module,Magento_Customer
"Subscribed to Newsletter","Prenumererar på nyhetsbrev",module,Magento_Customer
"Last Date Subscribed","Sista datum Prenumeration",module,Magento_Customer
"Last Date Unsubscribed","Sista datum Uppsägning Prenumeration",module,Magento_Customer
"No Newsletter Found","Inget nyhetsbrev har hittats",module,Magento_Customer
"Start date","Start datum",module,Magento_Customer
"End Date",Slutdatum,module,Magento_Customer
"Receive Date","Mottagande datum",module,Magento_Customer
Subject,Ämnesrad,module,Magento_Customer
Status,Status,module,Magento_Customer
Sent,Skickat,module,Magento_Customer
Cancel,Avbryt,module,Magento_Customer
"Not Sent","Ej skickat",module,Magento_Customer
Sending,Skickar,module,Magento_Customer
Paused,Pausad,module,Magento_Customer
View,Visa,module,Magento_Customer
Unknown,Okänt,module,Magento_Customer
Order,Beställning,module,Magento_Customer
Purchased,Köpt,module,Magento_Customer
"Bill-to Name",Fakturanamn,module,Magento_Customer
"Ship-to Name","Leverans Namn",module,Magento_Customer
"Order Total","Totalsumma för Beställning",module,Magento_Customer
"Purchase Point",Köpställe,module,Magento_Customer
"Customer View",Kundvy,module,Magento_Customer
"There are no items in customer's shopping cart.","Det finns inga varor i kundens varukorg",module,Magento_Customer
Qty,Antal,module,Magento_Customer
Confirmed,Bekräftad,module,Magento_Customer
"Confirmation Required","Bekräftelse krävs",module,Magento_Customer
"Confirmation Not Required","Bekräftelse krävs ej",module,Magento_Customer
Indeterminate,Obestämd,module,Magento_Customer
"The customer does not have default billing address.","Kunden har inte standardfaktureringsadress.",module,Magento_Customer
Offline,Nerkopplad,module,Magento_Customer
Online,Uppkopplad,module,Magento_Customer
Never,Aldrig,module,Magento_Customer
Unlocked,Unlocked,module,Magento_Customer
Locked,Locked,module,Magento_Customer
"Deleted Stores","Ta Bort Butiker",module,Magento_Customer
"Add Locale","Lägg till översättning",module,Magento_Customer
"Add Date","Lägg till datum",module,Magento_Customer
"Days in Wish List","Dagar i önskelista",module,Magento_Customer
Unlock,Unlock,module,Magento_Customer
No,Nej,module,Magento_Customer
Yes,Ja,module,Magento_Customer
"Delete File","Radera fil",module,Magento_Customer
Download,"Ladda ner",module,Magento_Customer
"Delete Image","Ta Bort bild",module,Magento_Customer
"View Full Size","View Full Size",module,Magento_Customer
"All countries","Alla länder",module,Magento_Customer
"Customer Groups",Kundgrupper,module,Magento_Customer
"Add New Customer Group","Lägg till ny kundgrupp",module,Magento_Customer
"Save Customer Group","Spara kundgrupp",module,Magento_Customer
"Delete Customer Group","Ta Bort kundgrupp",module,Magento_Customer
"New Customer Group","Ny kundgrupp",module,Magento_Customer
"Edit Customer Group ""%1""","Redigera Kundgrupp ""%1""",module,Magento_Customer
"Group Information","Information about grupp",module,Magento_Customer
"Group Name",Gruppnamn,module,Magento_Customer
"Maximum length must be less then %1 characters.","Maximum length must be less then %1 characters.",module,Magento_Customer
"Tax Class",Momsklass,module,Magento_Customer
"The customer is now assigned to Customer Group %s.","Kunden är nu tilldelad Customer Group %s.",module,Magento_Customer
"Would you like to change the Customer Group for this order?","Would you like to change the Customer Group for this order?",module,Magento_Customer
"The VAT ID is valid.","The VAT ID is valid.",module,Magento_Customer
"The VAT ID entered (%s) is not a valid VAT ID.","The VAT ID entered (%s) is not a valid VAT ID.",module,Magento_Customer
"The VAT ID is valid. The current Customer Group will be used.","The VAT ID is valid. The current Customer Group will be used.",module,Magento_Customer
"The VAT ID is valid but no Customer Group is assigned for it.","The VAT ID is valid but no Customer Group is assigned for it.",module,Magento_Customer
"Based on the VAT ID, the customer belongs to the Customer Group %s.","Baserat på momsnummer, Tillhör Kunden kundgruppen %s.",module,Magento_Customer
"Something went wrong while validating the VAT ID.","Något gick fel när momsregistreringsnumret validerades.",module,Magento_Customer
"The customer would belong to Customer Group %s.","Kunden skulle tillhöra Customer Group %s.",module,Magento_Customer
"There was an error detecting Customer Group.","There was an error detecting Customer Group.",module,Magento_Customer
"Validate VAT Number","Validate VAT Number",module,Magento_Customer
"Customer Login","Logga in",module,Magento_Customer
"Create New Customer Account","Skapa nytt kundkonto",module,Magento_Customer
"Date of Birth",Födelsedatum,module,Magento_Customer
"Bad request.","Dålig förfrågan.",module,Magento_Customer
"This confirmation key is invalid or has expired.","This confirmation key is invalid or has expired.",module,Magento_Customer
"There was an error confirming the account","There was an error confirming the account",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your shipping address for proper VAT calculation.","Om du redan är registrerad moms kund <a href=""%1""> klicka här </a> och ange din leveransadress för korrekt beräkning av moms.",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your billing address for proper VAT calculation.","Om du är en registrerad moms kund <a href=""%1""> klicka här </a> och ange din faktureringsadress för korrekt beräkning av moms.",module,Magento_Customer
"Thank you for registering with %1.","Ditt konto skapades",module,Magento_Customer
"Please check your email for confirmation key.","Kontrollera din e-post för att bekräfta nyckeln.",module,Magento_Customer
"This email does not require confirmation.","This email does not require confirmation.",module,Magento_Customer
"Wrong email.","Fel e-post.",module,Magento_Customer
"Your password reset link has expired.","Återställning av lösenord länken har upphört att gälla.",module,Magento_Customer
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","Du måste bekräfta ditt konto. Kontrollera din bekräftelselänk eller <a href=""%1"">klicka här</a> for a new link. för en ny länk",module,Magento_Customer
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","Det finns redan ett konto kopplat till den här epostadressen. Om det är ditt konto kan du återställa lösenordet <a href=""%1"">här</a>.",module,Magento_Customer
"We can't save the customer.","We can't save the customer.",module,Magento_Customer
"Please make sure your passwords match.","Vänligen försäkra gräva Om att lösenorden överensstämmer.",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your shipping address for proper VAT calculation.","Om du redan är registrerad moms kund <a href=""%1""> klicka här </a> och ange din leveransadress för korrekt beräkning av moms.",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your billing address for proper VAT calculation.","Om du är en registrerad moms kund <a href=""%1""> klicka här </a> och ange din faktureringsadress för korrekt beräkning av moms.",module,Magento_Customer
"Account Information","Kontoinformation",module,Magento_Customer
"You saved the account information.","Du sparade kontoinformationen.",module,Magento_Customer
"The account is locked. Please wait and try again or contact %1.","The account is locked. Please wait and try again or contact %1.",module,Magento_Customer
"Password confirmation doesn't match entered password.","Password confirmation doesn't match entered password.",module,Magento_Customer
"The password doesn't match this account.","The password doesn't match this account.",module,Magento_Customer
"Please correct the email address.","Vänligen åtgärda e-postadressen.",module,Magento_Customer
"We're unable to send the password reset email.","We're unable to send the password reset email.",module,Magento_Customer
"Please enter your email.","Vänligen ange din e-post.",module,Magento_Customer
"If there is an account associated with %1 you will receive an email with a link to reset your password.","Om det finns ett konto associerat med %1 får du ett e-postmeddelande med en länk för att återställa ditt lösenord.",module,Magento_Customer
"My Account","Mitt konto",module,Magento_Customer
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.",module,Magento_Customer
"Invalid login or password.","Ogiltig e-postadress eller lösenord",module,Magento_Customer
"An unspecified error occurred. Please contact us for assistance.","An unspecified error occurred. Please contact us for assistance.",module,Magento_Customer
"A login and a password are required.","A login and a password are required.",module,Magento_Customer
"New Password and Confirm New Password values didn't match.","Nytt lösenord och Bekräfta nytt lösenord värden matchade inte.",module,Magento_Customer
"Please enter a new password.","Ange ett nytt lösenord.",module,Magento_Customer
"You updated your password.","Du uppdaterade lösenordet.",module,Magento_Customer
"Something went wrong while saving the new password.","Något gick fel när du sparade det nya lösenordet.",module,Magento_Customer
"You deleted the address.","Du raderade adressen.",module,Magento_Customer
"We can't delete the address right now.","We can't delete the address right now.",module,Magento_Customer
"You saved the address.","Du sparade adressen.",module,Magento_Customer
"We can't save the address.","We can't save the address.",module,Magento_Customer
"No customer ID defined.","Ingen kund-ID definierad.",module,Magento_Customer
"Please correct the quote items and try again.","Vänligen åtgärda objekt och försök igen.",module,Magento_Customer
"You have revoked the customer's tokens.","You have revoked the customer's tokens.",module,Magento_Customer
"We can't find a customer to revoke.","We can't find a customer to revoke.",module,Magento_Customer
"You deleted the customer group.","You deleted the customer group.",module,Magento_Customer
"The customer group no longer exists.","Kundgruppen existerar inte längre.",module,Magento_Customer
Customers,Kunder,module,Magento_Customer
"New Group","Ny grupp",module,Magento_Customer
"New Customer Groups","Nya kundgrupper",module,Magento_Customer
"Edit Group","Ändra grupp",module,Magento_Customer
"Edit Customer Groups","Ändra kundgrupper",module,Magento_Customer
"You saved the customer group.","You saved the customer group.",module,Magento_Customer
"Please select customer(s).","Välj kund(er).",module,Magento_Customer
"Customer could not be deleted.","Kunden Kunde EJ raderas.",module,Magento_Customer
"You deleted the customer.","Du raderade kunden.",module,Magento_Customer
"Something went wrong while editing the customer.","Något gick fel när du redigerade kunden.",module,Magento_Customer
"Manage Customers","Hantera kunder",module,Magento_Customer
"Please correct the data sent.","Please correct the data sent.",module,Magento_Customer
"A total of %1 record(s) were updated.","Totalt har %1 blivit uppdaterade.",module,Magento_Customer
"A total of %1 record(s) were deleted.","Totalt har %1 blivit raderade.",module,Magento_Customer
"The customer will receive an email with a link to reset password.","Kunden får ett e-postmeddelande med en länk för att återställa lösenord.",module,Magento_Customer
"Something went wrong while resetting customer password.","Något gick fel när kundens lösenord skulle återställas",module,Magento_Customer
"You saved the customer.","Du sparade kunden.",module,Magento_Customer
"Something went wrong while saving the customer.","Något gick fel när du sparade kunden.",module,Magento_Customer
"Page not found.","Sidan hittades inte.",module,Magento_Customer
"Customer has been unlocked successfully.","Customer has been unlocked successfully.",module,Magento_Customer
"Online Customers","Uppkopplade Kunder",module,Magento_Customer
"Customers Now Online","Kunder som är online",module,Magento_Customer
"Please define Wish List item ID.","Vänligen definiera Önskelista artikel ID",module,Magento_Customer
"Please load Wish List item.","Vänligen ladda önskelista objekt.",module,Magento_Customer
"Login successful.","Inloggningen lyckades.",module,Magento_Customer
"""%1"" section source is not supported","""%1"" i källan stöds inte.",module,Magento_Customer
"%1 doesn't extend \Magento\Customer\CustomerData\SectionSourceInterface","%1 doesn't extend \Magento\Customer\CustomerData\SectionSourceInterface",module,Magento_Customer
"No confirmation needed.","Ingen bekräftelse behövs.",module,Magento_Customer
"Account already active","Kontot är redan aktivt",module,Magento_Customer
"Invalid confirmation token","Ogiltig bekräftelsetoken",module,Magento_Customer
"The account is locked.","The account is locked.",module,Magento_Customer
"This account is not confirmed.","This account is not confirmed.",module,Magento_Customer
"Invalid value of ""%value"" provided for the %fieldName field.","Invalid value of ""%value"" provided for the %fieldName field.",module,Magento_Customer
"Please enter a password with at most %1 characters.","Please enter a password with at most %1 characters.",module,Magento_Customer
"Please enter a password with at least %1 characters.","Vänligen ange ett lösenord med minst %1 tecken.",module,Magento_Customer
"The password can't begin or end with a space.","The password can't begin or end with a space.",module,Magento_Customer
"Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.","Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.",module,Magento_Customer
"This customer already exists in this store.","This customer already exists in this store.",module,Magento_Customer
"A customer with the same email already exists in an associated website.","En Kund Med The same e-post existerar Redan i en tillhörande website.",module,Magento_Customer
"%fieldName is a required field.","%fieldName is a required field.",module,Magento_Customer
"Reset password token mismatch.","Återställ lösenordstoken matchar ej.",module,Magento_Customer
"Reset password token expired.","Återställ lösenordstoken löpt ut.",module,Magento_Customer
"Please correct the transactional account email type.","Vänligen åtgärda transaktionskonto typ.",module,Magento_Customer
"Please enter the first name.","Vänligen fyll i förnamn.",module,Magento_Customer
"Please enter the last name.","Vänligen fyll i efternamn.",module,Magento_Customer
"Please enter the street.","Ange gatan.",module,Magento_Customer
"Please enter the city.","Ange stad.",module,Magento_Customer
"Please enter the phone number.","Ange telefonnummer",module,Magento_Customer
"Please enter the zip/postal code.","Ange zip / postnummer.",module,Magento_Customer
"Please enter the country.","Ange land.",module,Magento_Customer
"Please enter the state/province.","Ange stat / provins.",module,Magento_Customer
"""%1"" is a required value.","""%1"" är ett obligatoriskt värde.",module,Magento_Customer
Global,Global,module,Magento_Customer
"Per Website","Per website",module,Magento_Customer
"We can't share customer accounts globally when the accounts share identical email addresses on more than one website.","We can't share customer accounts globally when the accounts share identical email addresses on more than one website.",module,Magento_Customer
"Billing Address",Fakturaadress,module,Magento_Customer
"Shipping Address",Leveransadress,module,Magento_Customer
"-- Please Select --","-- Vänligen välj --",module,Magento_Customer
"Please enter a valid password reset token.","Ange ett giltigt lösenordsåterställning.",module,Magento_Customer
"The password can not begin or end with a space.","Lösenordet kan inte börja eller sluta med ett mellanslag.",module,Magento_Customer
Admin,Administratör,module,Magento_Customer
"ALL GROUPS","ALLA GRUPPER",module,Magento_Customer
"No such entity with %fieldName = %fieldValue, %field2Name = %field2Value","No such entity with %fieldName = %fieldValue, %field2Name = %field2Value",module,Magento_Customer
"Attribute object is undefined","Attributobjekt är odefinierat",module,Magento_Customer
"""%1"" invalid type entered.","""%1"" ogiltig typ angivet.",module,Magento_Customer
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" innehåller icke-alfabetiska eller icke-numeriska tecken.",module,Magento_Customer
"""%1"" is an empty string.","""%1"" är en tom sträng.",module,Magento_Customer
"""%1"" contains non-numeric characters.","""%1""  innehåller icke-numeriska tecken.",module,Magento_Customer
"""%1"" contains non-alphabetic characters.","""%1"" innehåller icke-alfabetiska tecken.",module,Magento_Customer
"""%1"" is not a valid email address.","""%1"" är inte en giltig e-postadress.",module,Magento_Customer
"""%1"" is not a valid hostname.","""%1"" är inte ett giltigt hostname.",module,Magento_Customer
"""%1"" uses too many characters.","""%1"" innehåller för många tecken.",module,Magento_Customer
"'%value%' looks like an IP address, which is not an acceptable format.","'%value%' looks like an IP address, which is not an acceptable format.",module,Magento_Customer
"'%value%' looks like a DNS hostname but we cannot match the TLD against known list.","'%value%' looks like a DNS hostname but we cannot match the TLD against known list.",module,Magento_Customer
"'%value%' looks like a DNS hostname but contains a dash in an invalid position.","'%value%' looks like a DNS hostname but contains a dash in an invalid position.",module,Magento_Customer
"'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.","'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.",module,Magento_Customer
"'%value%' looks like a DNS hostname but cannot extract TLD part.","'%value%' looks like a DNS hostname but cannot extract TLD part.",module,Magento_Customer
"'%value%' does not look like a valid local network name.","'%value%' does not look like a valid local network name.",module,Magento_Customer
"'%value%' looks like a local network name, which is not an acceptable format.","'%value%' looks like a local network name, which is not an acceptable format.",module,Magento_Customer
"'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.","'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.",module,Magento_Customer
"""%1"" is not a valid URL.","""%1"" är inte en giltig URL",module,Magento_Customer
"""%1"" is not a valid date.","""%1"" är ett ogiltigt datum.",module,Magento_Customer
"""%1"" does not fit the entered date format.","""%1"" stämmer ej överens med angivet datumformat.",module,Magento_Customer
"Please enter a valid date between %1 and %2 at %3.","Ange ett giltigt datum mellan %1 och 2% på %3.",module,Magento_Customer
"Please enter a valid date equal to or greater than %1 at %2.","Ange ett giltigt datum lika med eller större än %1 på %2.",module,Magento_Customer
"Please enter a valid date less than or equal to %1 at %2.","Ange ett giltigt datum mindre än eller lika med %1 på %2.",module,Magento_Customer
"""%1"" is not a valid file extension.","""%1"" är en ogiltig filändelse.",module,Magento_Customer
"""%1"" is not a valid file.","""%1"" är en ogiltig fil.",module,Magento_Customer
"""%1"" exceeds the allowed file size.","""%1"" överskrider den tillåtna filstorleken.",module,Magento_Customer
"""%1"" is not a valid image format.","""%1"" är inte ett giltigt bild format.",module,Magento_Customer
"""%1"" width exceeds allowed value of %2 px.","""%1"" bredd överskrider tillåtna värdet på %2 px.",module,Magento_Customer
"""%1"" height exceeds allowed value of %2 px.","""%1"" höjden överskrider tillåtna värdet på %2 px.",module,Magento_Customer
"""%1"" length must be equal or greater than %2 characters.","""%1"" längd måste vara lika med eller större än %2 tecken.",module,Magento_Customer
"""%1"" length must be equal or less than %2 characters.","""%1"" längd måste vara lika med eller mindre än %2 tecken.",module,Magento_Customer
label,etikett,module,Magento_Customer
"Please enter a customer email.","Ange en kund e-post.",module,Magento_Customer
"A customer website ID must be specified when using the website scope.","A customer website ID must be specified when using the website scope.",module,Magento_Customer
"Customer Group",Kundgrupp,module,Magento_Customer
"You can't delete group ""%1"".","You can't delete group ""%1"".",module,Magento_Customer
"Customer Group already exists.","Kundgrupp finns redan.",module,Magento_Customer
"Cannot delete group.","Det går inte att ta bort gruppen.",module,Magento_Customer
"Error during VAT Number verification.","Fel vid verifiering av moms nummer",module,Magento_Customer
"PHP SOAP extension is required.","PHP SOAP extension is required.",module,Magento_Customer
"VAT Number is valid.","VAT Number is valid.",module,Magento_Customer
"Please enter a valid VAT number.","Ange ett giltigt momsregistreringsnummer.",module,Magento_Customer
"Your VAT ID was successfully validated.","Your VAT ID was successfully validated.",module,Magento_Customer
"You will be charged tax.","You will be charged tax.",module,Magento_Customer
"You will not be charged tax.","You will not be charged tax.",module,Magento_Customer
"The VAT ID entered (%1) is not a valid VAT ID.","The VAT ID entered (%1) is not a valid VAT ID.",module,Magento_Customer
"Your Tax ID cannot be validated.","Your Tax ID cannot be validated.",module,Magento_Customer
"If you believe this is an error, please contact us at %1","Om du tror att detta är ett fel, kontakta oss på %1",module,Magento_Customer
"No such entity with %fieldName = %fieldValue","No such entity with %fieldName = %fieldValue",module,Magento_Customer
Male,Man,module,Magento_Customer
Female,Kvinna,module,Magento_Customer
"Not Specified","Ej angivet",module,Magento_Customer
"Thank you for registering with","Ditt konto skapades",module,Magento_Customer
"enter your billing address for proper VAT calculation","ange din faktureringsadress för korrekt beräkning av moms",module,Magento_Customer
"enter your shipping address for proper VAT calculation","ange din leveransadress för korrekt beräkning av moms",module,Magento_Customer
"Please enter new password.","Ange nytt lösenord.",module,Magento_Customer
message,meddelande,module,Magento_Customer
NoSuchEntityException,NoSuchEntityException,module,Magento_Customer
Exception,Undantag,module,Magento_Customer
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.",module,Magento_Customer
InputException.,InputException.,module,Magento_Customer
InputException,InputException,module,Magento_Customer
"Exception message","Undantag meddelande",module,Magento_Customer
"Validator Exception","Validator Exception",module,Magento_Customer
"Localized Exception","Lokaliserad Undantag",module,Magento_Customer
"some error","some error",module,Magento_Customer
"NOT LOGGED IN","[Inte inloggad]",module,Magento_Customer
Label,Etikett,module,Magento_Customer
Select...,"Välj ...",module,Magento_Customer
Edit,Ändra,module,Magento_Customer
Visitor,Besökare,module,Magento_Customer
Customer,Kund,module,Magento_Customer
"No item specified.","Ingen artikel vald.",module,Magento_Customer
"Are you sure you want to remove this item?","Are you sure you want to remove this item?",module,Magento_Customer
"Personal Information","Personlig information",module,Magento_Customer
"Last Logged In:","Senaste inloggning:",module,Magento_Customer
"Last Logged In (%1):","Senast inloggad (%1):",module,Magento_Customer
"Account Lock:","Account Lock:",module,Magento_Customer
"Confirmed email:","Bekräftad e-post:",module,Magento_Customer
"Account Created:","Konto skapat:",module,Magento_Customer
"Account Created on (%1):","Konto skapat på (%1):",module,Magento_Customer
"Account Created in:","Kontot skapades:",module,Magento_Customer
"Customer Group:",Kundgrupp:,module,Magento_Customer
"Default Billing Address","Förvald fakturaadress",module,Magento_Customer
"Sales Statistics",Försäljningsstatistik,module,Magento_Customer
"Web Site",website,module,Magento_Customer
Store,butik,module,Magento_Customer
"Store View",Butiksvy,module,Magento_Customer
"Lifetime Sales","Försäljning totalt",module,Magento_Customer
"Average Sale","Genomsnittlig Försäljning",module,Magento_Customer
"All Store Views","Alla butiksvyer",module,Magento_Customer
Change,Ändra,module,Magento_Customer
"Manage Addresses","Hantera adresser",module,Magento_Customer
"Default Shipping Address","Förvald leveransadress",module,Magento_Customer
"Contact Information",Kontaktinformation,module,Magento_Customer
"Change Password","Byt lösenord",module,Magento_Customer
Newsletters,Nyhetsbrev,module,Magento_Customer
"You subscribe to ""General Subscription"".","Du prenumerar på ""Generellt Nyhetsbrev"".",module,Magento_Customer
or,Eller,module,Magento_Customer
